"AAR";"PX_DATA";"BOSTED_FYLKE_NR_NAVN";"ALDER_GRUPPE_5AARIG";"HOVEDGRUPPETEKST";"KJONN"
"2025";2537;"11 Rogaland";"40-44 år";"Helt ledige";"Menn"
"2025";3340;"46 Vestland";"40-44 år";"Helt ledige";"Menn"
"2025";1147;"18 Nordland - Nordlánnda";"40-44 år";"Helt ledige";"Menn"
"2025";2511;"50 Trøndelag - Trööndelage";"40-44 år";"Helt ledige";"Menn"
"2024";1117;"40 Telemark";"50-54 år";"Helt ledige";"Menn"
"2024";35512;"I alt";"50-54 år";"Helt ledige";"Menn"
"2025";4316;"03 Oslo";"50-54 år";"Helt ledige";"Menn"
"2025";421;"56 Finnmark - Finnmárku - Finmarkku";"50-54 år";"Helt ledige";"Menn"
"2025";296;"15 Møre og Romsdal";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";493;"15 Møre og Romsdal";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"Ukjent";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";8324;"11 Rogaland";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2025";2454;"39 Vestfold";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2025";4000;"31 Østfold";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2024";3724;"18 Nordland - Nordlánnda";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2025";3620;"50 Trøndelag - Trööndelage";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2024";5161;"50 Trøndelag - Trööndelage";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"Ukjent";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";721;"11 Rogaland";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";669;"34 Innlandet";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";823;"32 Akershus";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";353;"50 Trøndelag - Trööndelage";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";540;"50 Trøndelag - Trööndelage";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";171;"15 Møre og Romsdal";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";219;"11 Rogaland";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";276;"11 Rogaland";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";177;"39 Vestfold";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";340;"46 Vestland";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";170;"50 Trøndelag - Trööndelage";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"55 Troms - Romsa - Tromssa ";"60-64 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";1248;"I alt";"60-64 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"Ukjent";"60-64 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";64;"39 Vestfold";"60-64 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";93;"31 Østfold";"60-64 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";639;"40 Telemark";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";398;"55 Troms - Romsa - Tromssa ";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";1005;"34 Innlandet";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";1836;"46 Vestland";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";1655;"32 Akershus";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";207;"39 Vestfold";"20-24 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";934;"46 Vestland";"20-24 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";597;"50 Trøndelag - Trööndelage";"20-24 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"55 Troms - Romsa - Tromssa ";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"11 Rogaland";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"31 Østfold";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"03 Oslo";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"32 Akershus";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"70 år og over";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"46 Vestland";"70 år og over";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"03 Oslo";"70 år og over";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"19 år og under";"Arbeidssøkere på tiltak";"Kvinner"
"2025";64;"18 Nordland - Nordlánnda";"19 år og under";"Arbeidssøkere på tiltak";"Kvinner"
"2024";14872;"I alt";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";946;"11 Rogaland";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";856;"34 Innlandet";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";618;"42 Agder";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";1691;"03 Oslo";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";526;"40 Telemark";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";538;"15 Møre og Romsdal";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";418;"33 Buskerud";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";301;"18 Nordland - Nordlánnda";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";1282;"03 Oslo";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";463;"11 Rogaland";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";270;"39 Vestfold";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";404;"34 Innlandet";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";544;"46 Vestland";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";325;"18 Nordland - Nordlánnda";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";556;"32 Akershus";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";384;"40 Telemark";"25-29 år";"Delvis ledige";"Kvinner"
"2025";10849;"I alt";"25-29 år";"Delvis ledige";"Kvinner"
"2025";658;"31 Østfold";"25-29 år";"Delvis ledige";"Kvinner"
"2025";2201;"03 Oslo";"25-29 år";"Delvis ledige";"Kvinner"
"2025";88505;"I alt";"I alt";"Delvis ledige";"Kvinner"
"2024";16226;"32 Akershus";"I alt";"Delvis ledige";"Kvinner"
"2025";300;"40 Telemark";"45-49 år";"Delvis ledige";"Kvinner"
"2025";9832;"I alt";"45-49 år";"Delvis ledige";"Kvinner"
"2025";65;"Ukjent";"45-49 år";"Delvis ledige";"Kvinner"
"2024";1019;"34 Innlandet";"45-49 år";"Delvis ledige";"Kvinner"
"2025";1024;"46 Vestland";"45-49 år";"Delvis ledige";"Kvinner"
"2024";1748;"46 Vestland";"45-49 år";"Delvis ledige";"Kvinner"
"2024";230;"55 Troms - Romsa - Tromssa ";"55-59 år";"Delvis ledige";"Kvinner"
"2024";10585;"I alt";"55-59 år";"Delvis ledige";"Kvinner"
"2025";404;"33 Buskerud";"55-59 år";"Delvis ledige";"Kvinner"
"2025";380;"39 Vestfold";"55-59 år";"Delvis ledige";"Kvinner"
"2024";697;"34 Innlandet";"55-59 år";"Delvis ledige";"Kvinner"
"2024";652;"42 Agder";"55-59 år";"Delvis ledige";"Kvinner"
"2024";787;"31 Østfold";"55-59 år";"Delvis ledige";"Kvinner"
"2024";329;"40 Telemark";"60-64 år";"Delvis ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"60-64 år";"Delvis ledige";"Kvinner"
"2025";248;"33 Buskerud";"60-64 år";"Delvis ledige";"Kvinner"
"2025";362;"31 Østfold";"60-64 år";"Delvis ledige";"Kvinner"
"2025";600;"03 Oslo";"60-64 år";"Delvis ledige";"Kvinner"
"2024";953;"03 Oslo";"60-64 år";"Delvis ledige";"Kvinner"
"2025";669;"32 Akershus";"60-64 år";"Delvis ledige";"Kvinner"
"2025";489;"40 Telemark";"35-39 år";"Delvis ledige";"Kvinner"
"2024";1147;"42 Agder";"35-39 år";"Delvis ledige";"Kvinner"
"2024";1372;"50 Trøndelag - Trööndelage";"35-39 år";"Delvis ledige";"Kvinner"
"2024";505;"40 Telemark";"20-24 år";"Delvis ledige";"Kvinner"
"2024";14;"Ukjent";"20-24 år";"Delvis ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"20-24 år";"Delvis ledige";"Kvinner"
"2024";653;"31 Østfold";"20-24 år";"Delvis ledige";"Kvinner"
"2025";822;"03 Oslo";"20-24 år";"Delvis ledige";"Kvinner"
"2024";972;"32 Akershus";"20-24 år";"Delvis ledige";"Kvinner"
"2025";91;"15 Møre og Romsdal";"65-69 år";"Delvis ledige";"Kvinner"
"2025";1244;"I alt";"65-69 år";"Delvis ledige";"Kvinner"
"2024";2007;"I alt";"65-69 år";"Delvis ledige";"Kvinner"
"2024";15;"42 Agder";"65-69 år";"Delvis ledige";"Kvinner"
"2024";;"55 Troms - Romsa - Tromssa ";"70 år og over";"Delvis ledige";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"70 år og over";"Delvis ledige";"Kvinner"
"2025";12;"55 Troms - Romsa - Tromssa ";"19 år og under";"Delvis ledige";"Kvinner"
"2025";15;"33 Buskerud";"19 år og under";"Delvis ledige";"Kvinner"
"2025";12442;"I alt";"30-34 år";"Delvis ledige";"Kvinner"
"2024";18379;"I alt";"30-34 år";"Delvis ledige";"Kvinner"
"2024";1014;"39 Vestfold";"30-34 år";"Delvis ledige";"Kvinner"
"2024";916;"42 Agder";"30-34 år";"Delvis ledige";"Kvinner"
"2024";754;"40 Telemark";"40-44 år";"Delvis ledige";"Kvinner"
"2024";381;"55 Troms - Romsa - Tromssa ";"40-44 år";"Delvis ledige";"Kvinner"
"2025";;"Ukjent";"40-44 år";"Delvis ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"40-44 år";"Delvis ledige";"Kvinner"
"2025";717;"39 Vestfold";"40-44 år";"Delvis ledige";"Kvinner"
"2025";1242;"46 Vestland";"40-44 år";"Delvis ledige";"Kvinner"
"2024";2424;"32 Akershus";"40-44 år";"Delvis ledige";"Kvinner"
"2024";1142;"50 Trøndelag - Trööndelage";"40-44 år";"Delvis ledige";"Kvinner"
"2024";365;"56 Finnmark - Finnmárku - Finmarkku";"40-44 år";"Delvis ledige";"Kvinner"
"2024";12989;"I alt";"50-54 år";"Delvis ledige";"Kvinner"
"2025";737;"11 Rogaland";"50-54 år";"Delvis ledige";"Kvinner"
"2024";815;"33 Buskerud";"50-54 år";"Delvis ledige";"Kvinner"
"2024";452;"18 Nordland - Nordlánnda";"50-54 år";"Delvis ledige";"Kvinner"
"2025";1051;"32 Akershus";"50-54 år";"Delvis ledige";"Kvinner"
"2025";1053;"15 Møre og Romsdal";"25-29 år";"Helt ledige";"Kvinner"
"2025";1840;"31 Østfold";"25-29 år";"Helt ledige";"Kvinner"
"2025";3797;"32 Akershus";"25-29 år";"Helt ledige";"Kvinner"
"2024";478;"56 Finnmark - Finnmárku - Finmarkku";"25-29 år";"Helt ledige";"Kvinner"
"2024";9324;"40 Telemark";"I alt";"Helt ledige";"Kvinner"
"2024";11108;"15 Møre og Romsdal";"I alt";"Helt ledige";"Kvinner"
"2025";16861;"11 Rogaland";"I alt";"Helt ledige";"Kvinner"
"2025";11168;"34 Innlandet";"I alt";"Helt ledige";"Kvinner"
"2025";530;"18 Nordland - Nordlánnda";"45-49 år";"Helt ledige";"Kvinner"
"2024";4532;"03 Oslo";"45-49 år";"Helt ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"55-59 år";"Helt ledige";"Kvinner"
"2024";2598;"32 Akershus";"55-59 år";"Helt ledige";"Kvinner"
"2025";239;"56 Finnmark - Finnmárku - Finmarkku";"55-59 år";"Helt ledige";"Kvinner"
"2024";420;"40 Telemark";"60-64 år";"Helt ledige";"Kvinner"
"2024";815;"11 Rogaland";"60-64 år";"Helt ledige";"Kvinner"
"2025";506;"39 Vestfold";"60-64 år";"Helt ledige";"Kvinner"
"2024";799;"31 Østfold";"60-64 år";"Helt ledige";"Kvinner"
"2025";1607;"39 Vestfold";"35-39 år";"Helt ledige";"Kvinner"
"2025";2171;"31 Østfold";"35-39 år";"Helt ledige";"Kvinner"
"2025";3346;"46 Vestland";"35-39 år";"Helt ledige";"Kvinner"
"2024";3238;"50 Trøndelag - Trööndelage";"35-39 år";"Helt ledige";"Kvinner"
"2024";25790;"I alt";"20-24 år";"Helt ledige";"Kvinner"
"2025";923;"39 Vestfold";"20-24 år";"Helt ledige";"Kvinner"
"2025";1732;"46 Vestland";"20-24 år";"Helt ledige";"Kvinner"
"2024";3579;"03 Oslo";"20-24 år";"Helt ledige";"Kvinner"
"2025";115;"40 Telemark";"65-69 år";"Helt ledige";"Kvinner"
"2025";3308;"I alt";"65-69 år";"Helt ledige";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"65-69 år";"Helt ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"65-69 år";"Helt ledige";"Kvinner"
"2025";186;"33 Buskerud";"65-69 år";"Helt ledige";"Kvinner"
"2025";520;"32 Akershus";"65-69 år";"Helt ledige";"Kvinner"
"2025";;"46 Vestland";"70 år og over";"Helt ledige";"Kvinner"
"2024";;"32 Akershus";"70 år og over";"Helt ledige";"Kvinner"
"2025";;"50 Trøndelag - Trööndelage";"70 år og over";"Helt ledige";"Kvinner"
"2025";;"Ukjent";"19 år og under";"Helt ledige";"Kvinner"
"2025";2787;"11 Rogaland";"30-34 år";"Helt ledige";"Kvinner"
"2025";1855;"33 Buskerud";"30-34 år";"Helt ledige";"Kvinner"
"2024";1230;"18 Nordland - Nordlánnda";"30-34 år";"Helt ledige";"Kvinner"
"2025";8110;"03 Oslo";"30-34 år";"Helt ledige";"Kvinner"
"2024";7459;"32 Akershus";"30-34 år";"Helt ledige";"Kvinner"
"2024";1043;"18 Nordland - Nordlánnda";"40-44 år";"Helt ledige";"Kvinner"
"2025";1883;"50 Trøndelag - Trööndelage";"40-44 år";"Helt ledige";"Kvinner"
"2024";2346;"50 Trøndelag - Trööndelage";"40-44 år";"Helt ledige";"Kvinner"
"2025";247;"55 Troms - Romsa - Tromssa ";"50-54 år";"Helt ledige";"Kvinner"
"2024";422;"55 Troms - Romsa - Tromssa ";"50-54 år";"Helt ledige";"Kvinner"
"2024";1911;"11 Rogaland";"50-54 år";"Helt ledige";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"50-54 år";"Helt ledige";"Kvinner"
"2024";1297;"40 Telemark";"25-29 år";"Arbeidssøkere på tiltak";"I alt"
"2025";926;"39 Vestfold";"25-29 år";"Arbeidssøkere på tiltak";"I alt"
"2025";163;"Ukjent";"I alt";"Arbeidssøkere på tiltak";"I alt"
"2025";;"97 Svalbard og øvrige områder";"I alt";"Arbeidssøkere på tiltak";"I alt"
"2025";1358;"56 Finnmark - Finnmárku - Finmarkku";"I alt";"Arbeidssøkere på tiltak";"I alt"
"2024";709;"40 Telemark";"45-49 år";"Arbeidssøkere på tiltak";"I alt"
"2025";293;"55 Troms - Romsa - Tromssa ";"45-49 år";"Arbeidssøkere på tiltak";"I alt"
"2024";6;"Ukjent";"45-49 år";"Arbeidssøkere på tiltak";"I alt"
"2025";;"97 Svalbard og øvrige områder";"45-49 år";"Arbeidssøkere på tiltak";"I alt"
"2025";795;"34 Innlandet";"45-49 år";"Arbeidssøkere på tiltak";"I alt"
"2024";239;"56 Finnmark - Finnmárku - Finmarkku";"45-49 år";"Arbeidssøkere på tiltak";"I alt"
"2024";8512;"I alt";"55-59 år";"Arbeidssøkere på tiltak";"I alt"
"2025";515;"42 Agder";"55-59 år";"Arbeidssøkere på tiltak";"I alt"
"2025";741;"03 Oslo";"55-59 år";"Arbeidssøkere på tiltak";"I alt"
"2024";4219;"I alt";"60-64 år";"Arbeidssøkere på tiltak";"I alt"
"2025";;"Ukjent";"60-64 år";"Arbeidssøkere på tiltak";"I alt"
"2025";;"97 Svalbard og øvrige områder";"60-64 år";"Arbeidssøkere på tiltak";"I alt"
"2024";433;"46 Vestland";"60-64 år";"Arbeidssøkere på tiltak";"I alt"
"2024";89;"56 Finnmark - Finnmárku - Finmarkku";"60-64 år";"Arbeidssøkere på tiltak";"I alt"
"2025";35;"Ukjent";"35-39 år";"Arbeidssøkere på tiltak";"I alt"
"2025";1799;"11 Rogaland";"35-39 år";"Arbeidssøkere på tiltak";"I alt"
"2025";650;"39 Vestfold";"35-39 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1746;"34 Innlandet";"35-39 år";"Arbeidssøkere på tiltak";"I alt"
"2025";1110;"31 Østfold";"35-39 år";"Arbeidssøkere på tiltak";"I alt"
"2024";3980;"03 Oslo";"35-39 år";"Arbeidssøkere på tiltak";"I alt"
"2025";170;"56 Finnmark - Finnmárku - Finmarkku";"35-39 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1008;"40 Telemark";"20-24 år";"Arbeidssøkere på tiltak";"I alt"
"2025";779;"15 Møre og Romsdal";"20-24 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1293;"15 Møre og Romsdal";"20-24 år";"Arbeidssøkere på tiltak";"I alt"
"2025";1004;"34 Innlandet";"20-24 år";"Arbeidssøkere på tiltak";"I alt"
"2025";1409;"31 Østfold";"20-24 år";"Arbeidssøkere på tiltak";"I alt"
"2024";2098;"31 Østfold";"20-24 år";"Arbeidssøkere på tiltak";"I alt"
"2025";188;"56 Finnmark - Finnmárku - Finmarkku";"20-24 år";"Arbeidssøkere på tiltak";"I alt"
"2025";;"15 Møre og Romsdal";"65-69 år";"Arbeidssøkere på tiltak";"I alt"
"2025";;"Ukjent";"65-69 år";"Arbeidssøkere på tiltak";"I alt"
"2024";14;"33 Buskerud";"65-69 år";"Arbeidssøkere på tiltak";"I alt"
"2024";123;"46 Vestland";"65-69 år";"Arbeidssøkere på tiltak";"I alt"
"2025";;"18 Nordland - Nordlánnda";"65-69 år";"Arbeidssøkere på tiltak";"I alt"
"2025";6;"03 Oslo";"65-69 år";"Arbeidssøkere på tiltak";"I alt"
"2024";13;"03 Oslo";"65-69 år";"Arbeidssøkere på tiltak";"I alt"
"2025";;"39 Vestfold";"70 år og over";"Arbeidssøkere på tiltak";"I alt"
"2025";;"56 Finnmark - Finnmárku - Finmarkku";"70 år og over";"Arbeidssøkere på tiltak";"I alt"
"2025";88;"55 Troms - Romsa - Tromssa ";"19 år og under";"Arbeidssøkere på tiltak";"I alt"
"2025";3439;"I alt";"19 år og under";"Arbeidssøkere på tiltak";"I alt"
"2024";139;"39 Vestfold";"19 år og under";"Arbeidssøkere på tiltak";"I alt"
"2025";241;"03 Oslo";"19 år og under";"Arbeidssøkere på tiltak";"I alt"
"2024";427;"03 Oslo";"19 år og under";"Arbeidssøkere på tiltak";"I alt"
"2025";233;"50 Trøndelag - Trööndelage";"19 år og under";"Arbeidssøkere på tiltak";"I alt"
"2024";970;"40 Telemark";"30-34 år";"Arbeidssøkere på tiltak";"I alt"
"2025";742;"15 Møre og Romsdal";"30-34 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1185;"15 Møre og Romsdal";"30-34 år";"Arbeidssøkere på tiltak";"I alt"
"2024";26742;"I alt";"30-34 år";"Arbeidssøkere på tiltak";"I alt"
"2025";1254;"42 Agder";"30-34 år";"Arbeidssøkere på tiltak";"I alt"
"2025";2678;"03 Oslo";"30-34 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1682;"50 Trøndelag - Trööndelage";"30-34 år";"Arbeidssøkere på tiltak";"I alt"
"2024";547;"55 Troms - Romsa - Tromssa ";"40-44 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1018;"39 Vestfold";"40-44 år";"Arbeidssøkere på tiltak";"I alt"
"2025";971;"31 Østfold";"40-44 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1332;"50 Trøndelag - Trööndelage";"40-44 år";"Arbeidssøkere på tiltak";"I alt"
"2024";;"97 Svalbard og øvrige områder";"50-54 år";"Arbeidssøkere på tiltak";"I alt"
"2025";649;"31 Østfold";"50-54 år";"Arbeidssøkere på tiltak";"I alt"
"2024";821;"31 Østfold";"50-54 år";"Arbeidssøkere på tiltak";"I alt"
"2024";1260;"15 Møre og Romsdal";"25-29 år";"Delvis ledige";"I alt"
"2025";404;"55 Troms - Romsa - Tromssa ";"25-29 år";"Delvis ledige";"I alt"
"2024";;"97 Svalbard og øvrige områder";"25-29 år";"Delvis ledige";"I alt"
"2024";1918;"34 Innlandet";"25-29 år";"Delvis ledige";"I alt"
"2024";2052;"42 Agder";"25-29 år";"Delvis ledige";"I alt"
"2024";3356;"46 Vestland";"25-29 år";"Delvis ledige";"I alt"
"2024";666;"56 Finnmark - Finnmárku - Finmarkku";"25-29 år";"Delvis ledige";"I alt"
"2024";36;"97 Svalbard og øvrige områder";"I alt";"Delvis ledige";"I alt"
"2024";32785;"32 Akershus";"I alt";"Delvis ledige";"I alt"
"2025";;"97 Svalbard og øvrige områder";"45-49 år";"Delvis ledige";"I alt"
"2024";;"97 Svalbard og øvrige områder";"45-49 år";"Delvis ledige";"I alt"
"2025";1199;"31 Østfold";"45-49 år";"Delvis ledige";"I alt"
"2025";1408;"50 Trøndelag - Trööndelage";"45-49 år";"Delvis ledige";"I alt"
"2024";554;"55 Troms - Romsa - Tromssa ";"55-59 år";"Delvis ledige";"I alt"
"2025";190;"Ukjent";"55-59 år";"Delvis ledige";"I alt"
"2025";393;"56 Finnmark - Finnmárku - Finmarkku";"55-59 år";"Delvis ledige";"I alt"
"2024";1352;"11 Rogaland";"60-64 år";"Delvis ledige";"I alt"
"2024";1073;"42 Agder";"60-64 år";"Delvis ledige";"I alt"
"2024";2149;"46 Vestland";"60-64 år";"Delvis ledige";"I alt"
"2024";2177;"34 Innlandet";"35-39 år";"Delvis ledige";"I alt"
"2025";2469;"46 Vestland";"35-39 år";"Delvis ledige";"I alt"
"2025";894;"18 Nordland - Nordlánnda";"35-39 år";"Delvis ledige";"I alt"
"2025";4018;"03 Oslo";"35-39 år";"Delvis ledige";"I alt"
"2024";6224;"03 Oslo";"35-39 år";"Delvis ledige";"I alt"
"2024";1052;"40 Telemark";"20-24 år";"Delvis ledige";"I alt"
"2025";357;"55 Troms - Romsa - Tromssa ";"20-24 år";"Delvis ledige";"I alt"
"2025";1202;"11 Rogaland";"20-24 år";"Delvis ledige";"I alt"
"2025";1008;"39 Vestfold";"20-24 år";"Delvis ledige";"I alt"
"2025";658;"18 Nordland - Nordlánnda";"20-24 år";"Delvis ledige";"I alt"
"2024";2347;"03 Oslo";"20-24 år";"Delvis ledige";"I alt"
"2024";2332;"32 Akershus";"20-24 år";"Delvis ledige";"I alt"
"2024";285;"40 Telemark";"65-69 år";"Delvis ledige";"I alt"
"2024";282;"33 Buskerud";"65-69 år";"Delvis ledige";"I alt"
"2025";194;"31 Østfold";"65-69 år";"Delvis ledige";"I alt"
"2024";195;"18 Nordland - Nordlánnda";"65-69 år";"Delvis ledige";"I alt"
"2024";680;"32 Akershus";"65-69 år";"Delvis ledige";"I alt"
"2024";;"Ukjent";"70 år og over";"Delvis ledige";"I alt"
"2025";;"34 Innlandet";"70 år og over";"Delvis ledige";"I alt"
"2024";;"42 Agder";"70 år og over";"Delvis ledige";"I alt"
"2025";;"32 Akershus";"70 år og over";"Delvis ledige";"I alt"
"2024";;"32 Akershus";"70 år og over";"Delvis ledige";"I alt"
"2025";85;"40 Telemark";"19 år og under";"Delvis ledige";"I alt"
"2024";304;"50 Trøndelag - Trööndelage";"19 år og under";"Delvis ledige";"I alt"
"2024";1509;"15 Møre og Romsdal";"30-34 år";"Delvis ledige";"I alt"
"2025";;"97 Svalbard og øvrige områder";"30-34 år";"Delvis ledige";"I alt"
"2025";1165;"39 Vestfold";"30-34 år";"Delvis ledige";"I alt"
"2025";1451;"34 Innlandet";"30-34 år";"Delvis ledige";"I alt"
"2024";1736;"39 Vestfold";"40-44 år";"Delvis ledige";"I alt"
"2025";2974;"32 Akershus";"40-44 år";"Delvis ledige";"I alt"
"2024";27108;"I alt";"50-54 år";"Delvis ledige";"I alt"
"2025";245;"Ukjent";"50-54 år";"Delvis ledige";"I alt"
"2024";1558;"33 Buskerud";"50-54 år";"Delvis ledige";"I alt"
"2024";1679;"55 Troms - Romsa - Tromssa ";"25-29 år";"Helt ledige";"I alt"
"2025";;"97 Svalbard og øvrige områder";"25-29 år";"Helt ledige";"I alt"
"2025";2039;"18 Nordland - Nordlánnda";"25-29 år";"Helt ledige";"I alt"
"2025";92544;"03 Oslo";"I alt";"Helt ledige";"I alt"
"2024";51213;"50 Trøndelag - Trööndelage";"I alt";"Helt ledige";"I alt"
"2024";11418;"56 Finnmark - Finnmárku - Finmarkku";"I alt";"Helt ledige";"I alt"
"2024";45159;"I alt";"55-59 år";"Helt ledige";"I alt"
"2024";3013;"11 Rogaland";"55-59 år";"Helt ledige";"I alt"
"2025";1799;"33 Buskerud";"55-59 år";"Helt ledige";"I alt"
"2024";2689;"39 Vestfold";"55-59 år";"Helt ledige";"I alt"
"2024";3080;"31 Østfold";"55-59 år";"Helt ledige";"I alt"
